8548 27917
70 2939 135
501 5975 482
4303 4889 94
8241 7268 -741
1777 2553 -163
1990 7484 -61
852 1566 275
1308 3307 -379
3453 5843 -384
5031 2355 -513
4262 8015 96
6452 1921 -177
1223 1205 -40
8260 7767 -720
1407 5680 -9
5382 1001 915
2722 2731 419
7777 3627 -854
889 3957 -359
7075 5696 -301
4186 7449 -828
2146 903 -839
7518 221 -335
4092 3554 -869
988 2892 -654
196 3010 -111
234 5378 -536
7480 4310 327
1677 4943 -136
1070 5660 -462
2692 4248 -330
1585 7849 -440
780 2543 885
6873 4913 -221
5759 7254 -729
6536 6015 -653
7275 1270 127
6374 7267 16
6076 8180 -778
5876 7140 911
960 6341 637
5544 8474 -363
38 3897 -706
2792 4044 -234
2661 5560 -375
2466 3547 528
1819 2157 -146
5655 7265 -306
4226 1777 61
4639 4968 340
2821 1429 574
692 5707 629
5830 1934 804
4510 2975 -934
5374 7028 -232
1824 7316 761
1152 7955 364
6510 5840 508
6765 2521 -641
2026 3173 5
7862 4366 -464
8113 4923 57
8097 7205 -171
6311 1216 -322
1974 7050 705
6 3027 -892
7701 5015 714
1979 7436 727
353 186 -463
6026 434 -482
6851 1444 -438
719 8062 -231
8405 4774 -375
4169 456 -326
3704 1355 121
2590 6801 -390
6191 4452 203
637 2392 -459
1399 7016 170
3556 332 -963
3637 6897 -652
895 360 -429
4237 4146 -886
2466 5355 -263
1706 3108 -593
7568 3053 634
508 935 -944
3896 3972 984
6164 6897 326
5863 2353 -39
7003 2183 753
4961 7419 521
1224 854 -708
5226 2797 -337
5866 6933 841
361 4497 556
4358 1447 900
4040 5303 -11
1858 3591 -942
3723 3277 -179
1939 8240 239
4714 1006 -454
6816 3526 -170
1126 7725 -764
5841 438 549
3065 6597 -500
2788 1189 246
5849 6150 217
2151 6846 540
2309 8134 106
4332 3857 -985
8543 1590 -588
5031 4836 163
127 1153 587
1670 399 617
3183 5594 -99
2604 1322 654
5356 5372 621
8501 8389 -86
8350 6046 294
1101 5741 949
6295 8292 -717
1005 6653 -525
8280 8194 -384
4152 3178 -975
7459 4084 -62
439 5789 -755
2095 6243 -895
2071 5567 -953
4862 6715 -580
7198 8420 -12
5660 5610 214
4932 4414 554
1214 359 -114
3393 6866 366
4084 3818 -51
7421 3567 -390
2812 6212 887
5870 5386 402
6148 5533 268
800 8205 -115
5425 4805 202
5285 3920 -514
7009 7961 -546
3545 478 801
1656 7264 820
3778 6892 838
160 481 -789
2474 4744 871
5653 7789 -481
2607 1966 562
1901 3221 -286
1430 7806 -659
5898 527 -595
4737 551 541
4926 2406 695
5402 2751 522
5282 924 -172
3562 6467 -534
4525 6063 519
7623 5228 -945
1702 727 896
6326 3228 703
6501 6044 -533
7711 6563 -906
3832 3332 890
1522 739 934
5877 3099 586
4287 3902 -94
4666 2975 -957
6767 795 -844
6801 7691 184
1943 8067 679
7738 6072 -924
2404 4413 438
3417 1548 -133
2134 5879 -819
7680 4861 -465
6164 3336 292
5719 5219 685
1562 159 83
5951 3634 709
844 8446 -229
2195 2419 -999
7176 7147 389
5985 3854 480
5712 7260 195
5747 398 -999
121 3334 746
5534 4207 256
7206 1512 744
5243 4534 -615
2899 1755 870
6093 8335 653
3332 855 920
298 5480 493
4614 3449 453
3039 2425 341
7426 5984 794
3968 8187 -278
6224 7740 -194
5406 3237 38
744 1036 -397
3384 3275 184
4680 5387 240
5684 7943 -509
1953 1697 -186
1668 5222 337
6865 440 928
5868 4516 -153
7348 4811 63
8151 4188 -12
7471 2755 -2
809 3310 94
388 555 267
1071 4 963
7693 5062 718
3828 5675 970
937 4931 -209
7733 162 653
4550 2496 346
889 3113 975
5048 7209 779
5514 5540 971
610 2451 -662
5308 1856 988
5024 148 605
3423 1174 773
7679 7854 758
504 5229 367
2993 2538 -831
5180 1452 580
4385 4522 -906
4504 5275 514
4274 8164 -818
7359 7122 999
5469 4326 957
131 1356 -125
5137 8540 779
5738 3747 -29
4579 918 338
6256 1628 473
1730 7165 845
3174 6175 449
2461 6771 968
2173 2688 407
3205 6032 247
1586 1005 -167
560 5402 -134
3600 5735 881
2009 3717 -395
6831 1239 139
7387 4665 346
3992 303 -324
3793 2567 242
69 7973 951
6045 5224 763
4459 1246 182
4962 6482 -864
2177 5531 733
5171 3083 137
4320 2836 -52
3022 3573 -489
3551 1230 -18
6012 1359 -951
7109 8431 117
96 7969 975
7280 5897 -306
3209 6529 893
5133 1734 704
1735 1078 -109
6446 429 511
5595 6838 -134
6425 469 85
6094 439 -683
1693 1425 946
843 6989 130
6536 7576 284
4484 71 -64
3884 5209 -298
6280 3250 207
318 4127 -538
4304 6077 656
4442 7618 367
5335 7631 48
1954 6026 -85
3948 8097 -227
926 5564 -693
7754 5861 -211
4770 7450 101
2281 597 -916
6660 1608 251
7686 78 -102
638 2730 -797
2393 1434 -549
3047 60 -444
7790 6052 555
2311 5168 681
5015 2973 357
6577 5257 -724
7210 2317 -527
3055 5161 -782
5836 3245 -603
2576 4717 933
8351 5462 -48
7360 282 326
3331 933 -225
3378 4569 -773
999 418 -852
7157 643 -822
4372 2726 57
4855 1687 -577
7709 6750 -211
2088 4682 -569
7843 8018 -141
1777 318 -133
8494 2179 589
8015 8203 420
2890 4349 270
6802 4486 811
292 6736 -276
4134 5834 -884
2475 6873 404
1765 3835 61
6988 1124 762
4835 5094 767
6876 3851 -148
584 4915 -413
5702 2982 -922
4672 5508 64
6088 3368 405
2806 2462 -477
1253 8100 -450
7426 2565 -432
2915 3725 -778
3029 7132 542
6868 8072 651
8542 6264 -20
2293 8255 -427
5101 581 -622
349 7248 137
1931 4487 -265
996 3483 -813
1635 5396 335
5963 4878 -730
2566 2199 -583
201 5246 -408
5165 3321 396
4123 1132 120
3808 2407 -358
8475 1430 715
8236 2794 -651
582 6123 -564
3376 5189 -234
5286 3923 -729
5333 4052 872
5642 959 -128
6317 8148 451
4245 4336 -848
1504 295 -941
1716 6234 305
7247 6009 -278
2005 8247 796
4720 3301 -778
5850 488 998
2770 817 -688
3504 2075 248
4786 4879 654
6579 580 -718
4531 4403 764
546 4516 480
1412 6168 -996
3731 211 63
4596 6568 -33
2778 1158 541
1274 6779 -609
611 7558 -965
7294 2647 243
1607 7031 890
7569 3474 14
722 3092 29
5365 4839 -236
5963 7096 135
3240 2565 503
2047 1531 -110
7211 4319 1
4543 7968 433
5934 5274 733
7619 2726 -137
261 5147 -316
2068 1399 -610
1241 6869 -662
4650 111 907
2695 3190 -772
5667 3191 253
7443 5595 -993
7831 732 722
5160 1718 -427
5922 2859 259
4686 5983 -158
5798 245 -990
1240 916 -824
8211 753 -117
4298 4723 388
1893 3310 -465
4587 2484 -641
412 1052 512
5331 2144 -483
6863 8217 -337
1549 1691 -63
6614 6503 -203
3782 5139 -35
3298 3547 823
1503 1247 255
458 149 -154
470 7827 970
2052 3762 37
6513 5027 178
3342 2286 119
1333 7885 -230
4028 6136 -21
47 1233 -555
663 825 -680
6101 6498 105
3753 403 826
5034 1571 295
6511 2900 919
3533 6494 -184
348 2702 -713
1738 195 675
508 1038 -974
7803 6016 73
8442 4919 114
4826 7806 -737
2034 423 -89
5369 988 -276
1017 1519 900
3420 3244 -588
4634 4465 527
7620 3817 -116
2160 5065 369
6053 6458 876
6061 532 452
7848 5826 -702
7724 5695 -760
8209 1185 -966
6161 2349 -817
4184 1127 656
5409 3869 256
5899 4102 848
4601 323 -331
1668 3904 450
4322 684 -173
4660 2611 184
5819 7209 -75
5390 6743 -884
8505 2496 -128
7126 2676 -732
1844 1906 -507
468 996 -168
3182 4126 -594
2123 2262 336
612 1467 121
2580 2690 -854
7310 4375 841
2831 1785 -533
6555 1837 -455
3676 4615 -164
2618 279 -780
4344 3520 141
8198 5015 -830
1831 7660 -43
2769 4915 364
7952 6672 261
3582 3464 -788
3954 6215 -911
2659 2443 787
4552 825 -464
61 1359 -853
7547 5340 -725
907 5159 -520
7477 1146 58
8456 8354 524
5411 8363 -962
641 7280 598
928 8411 -992
5781 3408 -231
5149 6185 171
1513 1594 233
7019 7069 894
2776 1745 270
8358 5778 -444
935 6253 30
2262 5574 803
8048 3215 827
3767 6177 -72
8373 735 -99
134 4943 693
4621 6467 817
1204 4047 765
1237 7322 793
4170 4743 369
2439 3783 -353
5766 3680 -819
2264 5305 -794
6147 4497 -685
8440 385 -312
1587 2269 -275
8058 963 -816
690 8252 -660
1194 772 -45
7622 6331 122
8482 2988 474
1059 5461 -850
492 7129 918
3431 8413 -179
1726 1128 -923
8307 5398 -914
4896 6875 -336
8152 6940 509
6318 5502 -328
2732 2528 -453
7197 5238 758
6970 3611 377
3348 6728 204
6266 6853 184
6117 794 -383
1275 6351 481
7894 4229 -832
1473 1169 982
5033 2377 -512
6778 7800 -486
5622 8274 639
2285 3141 -472
6964 3766 308
5708 4905 190
2840 7812 -574
4055 3869 969
6285 7830 184
1734 8350 932
1109 5603 -483
7884 6459 -336
6118 6920 -964
809 5758 -933
5521 3874 932
6163 6701 928
2677 729 973
5183 6393 268
64 3345 78
5785 5020 101
2654 2218 -768
4856 7741 680
5038 7675 -76
6977 1330 -185
76 3571 -767
7452 6223 443
7710 4575 956
1941 6250 747
3932 3510 652
6692 8285 -807
2726 7859 543
6128 3665 219
1575 3227 917
5531 112 -600
7747 4142 192
1069 8491 870
5281 5125 220
3500 3065 603
169 7377 -429
1882 5330 324
6039 4685 -93
3392 7430 569
358 3849 889
1424 1405 -582
2828 236 246
5544 1576 -851
3264 5525 -893
5130 6092 340
1826 4716 -565
3216 3198 886
5004 6735 518
1920 5791 -204
3762 2849 -60
3625 1352 -35
6340 2550 784
3356 6789 -959
5756 3179 177
4763 3344 -330
2295 4106 547
3414 7128 -936
2097 4355 -419
7938 4404 246
2812 288 -778
2558 1018 -852
267 8285 882
6360 2166 -246
6557 4484 -626
335 2341 168
3446 6052 771
6910 686 -184
6232 2369 -415
13 2634 -353
4847 1378 -42
1772 2567 -35
6546 2441 -989
6134 1611 -221
5665 8021 780
276 1647 871
8180 7647 -109
5167 5757 996
8070 1006 281
8344 6815 -15
4425 4404 27
541 5650 -248
2760 5073 482
5727 111 611
6274 1035 219
1139 1087 -752
3991 2529 400
3354 4833 232
7638 4610 -5
3489 1536 -590
2473 6348 -157
6501 4364 739
656 6367 535
1178 2260 462
7754 2488 -37
4059 194 302
822 7809 337
3210 4940 -636
3856 6120 -691
4368 1870 -625
694 2637 -630
4606 20 -219
6529 5492 -720
571 1447 -76
6184 430 873
7437 6151 865
1899 6894 -851
5231 2886 -80
318 7775 -630
7569 7505 -255
5548 3647 -529
4630 2322 -667
2219 5470 806
6011 4635 980
2876 1880 -785
3056 6125 318
2499 4010 -121
1264 872 -202
4503 353 433
1650 6514 -804
6210 5143 -188
3154 3220 -928
6477 2587 556
4040 257 598
3482 4427 -552
6169 3931 -388
7092 5063 87
3269 4665 -626
862 6951 -315
8449 385 639
4090 8320 -376
3265 6247 -350
3416 2752 -641
8155 5749 487
7855 6054 722
2452 2565 624
2331 1239 999
2703 3847 -929
2757 1979 139
1493 859 -761
7049 7179 797
6254 5020 434
2576 2387 -148
5938 4047 507
3441 157 468
3879 6952 -81
6729 2122 458
1396 5628 -128
1602 7106 -680
7561 6761 -241
1668 2028 250
7416 7099 -696
8055 292 -826
5297 8065 859
3716 3443 543
4054 194 -829
1318 6531 324
8114 5640 -538
5953 7458 174
2010 5826 798
3745 2285 659
3441 4764 -531
5241 1238 -970
3254 3189 -899
5822 6762 -180
5693 3275 973
5628 7272 -97
8198 287 485
2446 5402 -374
1648 4470 792
1816 3600 -445
947 7510 -420
178 5716 806
5049 5594 769
2909 6953 539
2288 4092 687
1216 525 -249
8470 2403 545
355 1738 -844
5255 3137 965
7638 3809 -602
5898 3076 558
4767 3212 -210
7462 2206 173
3775 7683 176
1122 2618 495
3221 3628 -960
3214 5240 -266
1736 4552 -950
2869 5575 -629
4903 4296 -60
5261 8437 -301
1299 6389 271
8548 996 351
5534 6447 -91
5450 7679 -458
8208 4131 -160
7095 5731 156
3095 4289 643
6040 701 -530
5733 5977 680
7656 7192 293
7952 7869 992
2806 780 -168
1990 8533 -873
6108 8450 78
4366 571 234
2651 7326 -438
4538 4714 360
286 5492 948
3095 4730 705
3742 2424 588
5459 4914 110
6518 6053 629
8206 7357 -509
6023 6270 399
7157 7023 -859
3825 1686 271
1449 75 -504
4490 6194 653
6512 1345 869
8154 8254 750
5233 2302 756
7615 1870 -785
1552 3704 -124
5830 3474 -429
5679 3711 808
2606 4790 186
4468 6674 49
1897 5227 -837
4990 8435 769
4093 5194 284
7323 2850 -677
6227 5384 311
6237 235 696
8221 1689 148
7130 1571 124
28 7114 -239
5416 8534 -101
7749 3956 257
3191 6196 726
4897 6590 -360
8331 5117 -577
6479 4960 754
8025 250 221
3434 8105 279
4729 4383 -716
153 6252 785
5325 2 -330
7103 368 -222
6205 3749 -579
1606 257 -815
1854 7032 -749
7499 4498 -382
5239 2658 981
5608 3200 -918
6658 2185 -6
6093 7508 28
7891 7111 558
4210 3363 475
511 4903 -419
4787 2871 455
1460 5822 -816
5181 1855 664
8059 5985 -389
5007 6426 -722
1584 3531 -443
1663 4248 -525
98 181 -510
6025 6519 -540
4512 1998 424
1332 2473 -684
7917 2835 758
5725 479 100
270 7159 566
5074 2127 -352
7000 8422 91
4554 4958 -110
6680 3270 -929
842 8345 31
8135 6974 437
4089 7751 -730
1519 2643 -151
5914 2546 626
5625 1403 625
6190 6966 707
2512 5036 -851
865 7466 -715
3730 6199 -53
1643 6531 611
4168 6551 -551
7869 4088 -590
3265 4952 833
1328 1780 502
4343 3902 -638
8248 1292 -418
6813 4453 -397
6736 3369 -972
3183 6673 -593
6423 5765 441
5948 7059 -430
7953 4712 -541
230 5555 -100
6274 4682 180
5694 5625 635
3001 8483 840
6684 2311 708
3677 775 785
2156 7829 -946
7688 6698 -800
6622 3590 -669
3640 6464 56
4676 7059 -425
3407 4975 347
6957 3493 -274
1446 8259 -981
1740 1969 -716
5324 473 -720
4754 256 -499
6434 2333 405
5980 7949 -884
96 5009 -126
7045 2231 -242
1001 2938 -457
6639 6276 557
1708 600 208
1003 7890 -905
3223 8218 -995
4925 2303 962
6207 5331 -891
1121 4945 695
630 8144 988
4629 2884 -335
8284 1340 -558
191 6539 -887
2862 7678 -923
5051 2598 13
3232 1586 652
2200 6508 747
2765 3154 738
576 8207 -893
6515 1861 863
4259 5515 -654
5883 3540 -510
5407 6253 924
1618 5128 -841
4750 5940 562
7224 3252 -894
3085 7211 702
6804 5530 -201
4008 8547 851
1386 1151 -594
7977 5717 -580
390 2508 -53
713 1426 -869
2348 6518 447
2287 2640 -81
8106 240 145
7915 4907 666
6191 495 89
1696 6207 62
1438 2578 0
7544 6586 -780
679 1198 -389
1448 2930 -633
318 3876 -34
93 6639 -483
5074 7799 332
4755 6938 -3
7304 8229 -415
7026 4268 352
2257 148 -520
7603 8496 596
106 4429 -998
1402 1657 322
2645 3378 -325
1480 7702 867
1145 5554 -229
3214 7408 143
2278 1279 172
3180 5940 984
2026 6526 -303
7989 5746 913
4561 6402 -278
7621 1074 -990
6486 909 -101
7909 2877 368
6227 5438 -380
2075 4910 55
2112 4945 352
3895 4669 -917
2178 7961 -443
6627 7780 818
2030 4781 922
3547 4757 -641
5368 5915 582
1257 4524 -639
4902 5414 -243
5104 1982 705
5228 6075 -346
7472 3660 768
7912 7076 -173
2347 6215 -51
1203 4149 -929
346 2816 -346
6773 995 355
7828 7832 789
3788 6366 -139
3380 2990 -94
528 6690 -468
6888 322 685
5804 4645 -405
2174 3415 -830
6574 803 962
15 5762 924
3795 5451 761
61 4844 -990
5208 7444 637
5157 1993 -686
7962 6626 375
257 3052 319
131 6580 81
5431 6675 -621
5060 7676 -798
6177 845 355
1059 1130 -249
5674 5161 985
3540 1724 343
5140 7132 -138
478 6650 -895
1152 2725 -680
4353 1993 707
7321 880 -843
2603 4953 353
4892 3241 17
7052 1182 557
888 3971 29
8518 1807 496
5808 967 620
4645 5533 -783
7316 3647 -636
7066 7389 -177
5106 7034 -17
6989 6702 -620
6151 649 403
5078 4550 -571
3120 566 -790
8181 3494 -920
1293 5900 22
1539 8201 -2
2996 3269 384
2359 3967 -129
8531 1831 586
4593 1455 -55
5882 2741 634
1421 3062 -582
2255 2354 -584
773 6676 -463
2064 6219 -350
5484 4273 14
6263 5452 172
8351 6053 684
2673 5559 -326
2818 6432 501
1233 3362 589
6496 4863 330
1566 4952 -175
7151 2300 -649
7638 5111 677
6887 3204 -503
5924 1227 826
3009 5287 -222
1276 2502 -889
8495 4600 -906
5839 4320 -452
6480 3997 -198
3112 6517 575
2351 197 73
3208 7235 662
6864 3030 -294
2072 449 -631
1596 6770 -330
733 5215 -810
7361 212 121
2418 480 -728
2018 3101 630
2224 5760 978
5875 7276 671
465 1679 -853
6914 1554 -432
7837 536 -908
4494 6089 154
2717 1807 243
4146 6735 916
7958 6381 -761
778 4876 205
7749 5665 -189
2629 3544 690
4109 4656 -529
4466 3038 -153
7502 7843 -271
7618 6834 -650
5369 1298 916
1271 1958 35
944 3684 881
7055 3907 -136
601 448 699
5068 1201 380
4000 1797 203
4396 253 -139
8273 1296 59
843 8278 -72
1815 4536 602
43 3523 444
1281 4767 909
143 3641 183
948 4940 -452
614 2574 218
2609 7032 -318
8246 974 318
1687 1441 895
5237 4556 -937
6142 7811 -960
4225 2167 -60
1928 22 -301
3771 8353 -471
6478 1508 249
6937 7404 446
1659 2752 -209
7446 6078 838
6357 2731 775
2216 1593 114
2842 5823 -889
1952 2402 -395
8235 7277 -743
2890 2617 -308
8089 8423 164
2518 2937 716
2065 4036 -895
6289 631 -611
1577 6728 -866
8299 7543 447
3997 1841 339
1590 3403 348
5444 8118 -57
1443 1064 613
8452 410 800
7020 339 606
1160 8039 350
6453 4156 479
4917 4251 -857
3207 2239 -512
7250 5548 574
7255 6818 588
5628 8481 -68
5086 1254 141
7508 6994 537
6667 7132 103
1893 384 972
6854 3522 -186
5115 5902 -611
7878 1289 535
1732 3159 254
4292 5744 -322
7195 7768 36
7524 5639 921
1429 5431 -628
1651 5853 371
1744 7484 -139
7135 4951 -6
2847 4275 332
1414 6760 319
7617 7531 90
400 530 -49
6549 5377 -257
4931 7577 535
1231 1675 -781
1929 2141 -704
8372 122 573
4205 1684 541
6222 7996 -955
5503 4283 -469
2205 5512 799
651 771 359
1165 4391 593
4259 2195 -683
2699 744 650
1571 2497 -806
4487 2074 -580
4791 7694 -762
8043 1602 -172
3103 5823 -216
4401 2523 615
6316 8263 -89
4317 3632 871
1193 1525 717
1167 2374 -515
2204 6947 406
7979 6868 291
5523 2660 637
702 319 118
2847 387 -918
8036 2164 53
4215 6002 678
3385 2092 -383
2799 7164 -525
299 8529 -585
8068 5705 -897
2538 6859 -925
1843 4142 -587
529 6576 -981
6367 3067 -862
4787 5731 341
750 540 -339
1693 8135 -839
4272 3377 -992
6539 5776 103
4664 8463 787
2408 1829 138
7519 6436 -868
1152 8288 547
7020 3623 40
4145 1476 -37
482 2717 686
3877 8472 726
1586 6478 -175
8483 2566 -11
3936 6340 -975
7933 575 -44
6855 934 255
1888 5889 -876
1407 7829 952
4097 6317 -218
3276 6277 -798
7742 5314 350
3206 5926 740
5604 5100 193
5221 4320 -353
3737 3739 729
6832 1291 -520
1129 388 -402
2084 7746 520
7624 3762 547
5067 2976 -833
1324 2707 -410
7979 1078 210
1674 964 368
5547 7931 526
7041 5248 -601
2421 5710 -685
3961 7224 712
1626 7318 -553
3109 1433 892
1027 1585 -554
1854 1976 -281
4640 8164 365
2776 3433 195
6110 2607 -603
3343 776 -135
6273 1771 805
5294 6495 878
8415 1027 -260
6158 6351 489
6304 4414 -346
200 760 -255
5974 7884 408
3460 5695 567
3120 1594 -442
3388 2621 718
7012 4815 875
7409 5723 -215
6755 2764 -392
2059 6156 -881
3849 3094 -666
3635 507 23
115 5879 -215
2974 2371 882
8224 4495 389
3924 48 105
7304 6550 158
7948 3557 266
6560 7595 172
6663 6503 979
3942 6836 184
6688 3086 692
8423 6167 -543
3923 8115 209
3466 1472 706
970 5744 -278
6880 7418 -905
3865 4991 -402
535 2639 759
7253 5404 -799
6853 1223 -132
5516 1115 -448
6445 1984 732
2828 6921 -583
1982 619 -308
6342 2230 605
3685 5348 799
6361 1850 17
3445 2176 -943
7592 5176 -354
8248 7317 -383
7690 6217 594
62 2737 586
2159 658 -604
239 3909 -760
5785 1296 -562
4802 7059 399
7616 4706 945
7341 4848 87
2540 4565 -288
7366 2401 887
3221 2893 -388
2020 433 -436
7628 693 -276
8473 1345 -134
8184 8033 -200
8512 7726 234
2480 5983 833
845 2258 -653
5326 2820 33
5095 8235 910
879 5461 125
107 4768 239
4542 5321 -872
7970 1332 800
6409 8415 268
3049 1528 -225
1332 4809 -544
521 8090 606
808 3601 -630
4849 3955 256
8152 3528 747
3585 2288 876
3904 6067 200
2022 1026 -959
5297 7200 696
7291 1768 -176
3430 5925 -295
4925 2938 619
5083 2810 110
6378 3631 -85
1830 2858 37
4936 2383 -669
4565 630 324
1957 5439 619
8241 5034 925
8224 5172 511
48 6915 1
5076 846 903
3422 7787 402
3867 6447 -36
5913 4956 153
8399 7430 806
986 6798 886
2080 586 439
6142 2346 -92
4632 1724 -431
2130 837 181
5920 1644 -450
2304 3777 945
6545 4311 -484
7021 7858 -711
2197 1127 -578
1194 6015 368
7062 5245 208
5941 4519 559
6696 930 100
51 1737 765
8030 2430 346
5163 4193 -852
7457 6502 634
6904 2350 -801
8340 7887 126
8339 5826 133
8247 4885 -378
7881 4209 695
4106 7352 -700
519 1426 494
2428 8076 -509
6961 4005 348
1242 3821 -781
5302 7071 353
3579 5496 -461
5777 3599 -71
4616 5826 780
7129 1299 -965
6662 1302 565
656 1608 -518
7187 7413 -895
2390 4798 527
157 2461 411
5001 3841 969
8108 2888 864
557 8211 301
1423 5501 -534
4365 3546 -780
5005 754 -739
3176 6028 -819
5387 2333 336
6846 1582 570
1893 4762 394
1173 6700 -866
2920 5739 -271
5362 1021 -192
6404 6288 154
972 5029 -819
8254 6481 -850
4677 3812 968
7154 1482 994
2946 7139 260
2674 1091 874
453 5116 -530
4073 1091 966
653 1668 667
7126 6354 628
8336 4678 1000
2718 4789 181
4863 4642 279
4382 7336 99
975 3578 809
716 2681 -914
1485 2281 -525
1792 4447 931
2973 3328 -862
2226 5067 252
5641 4918 -553
2485 1922 52
2024 2983 296
4506 400 -970
6823 8316 689
6270 28 805
7737 5938 -810
126 6792 418
4137 57 -733
5329 7992 -902
1718 6926 798
1803 6542 -550
79 1760 -320
7597 1229 -527
525 4175 -584
4353 2964 -384
3003 4151 433
1027 5476 -315
6340 3628 485
5477 7161 4
723 4182 544
5532 3619 19
4493 3068 96
2646 8425 795
8470 5551 -52
5984 5761 279
7150 7081 22
2468 3780 709
7741 2055 767
6364 4180 792
8442 7221 134
5285 5143 -155
3661 6832 272
3321 6509 185
5301 8297 -923
1988 3283 -903
964 49 106
4549 5026 73
7237 3542 -166
4368 2390 -196
1638 4247 979
3730 6855 565
4147 2645 -543
8516 4811 -197
4546 5496 -55
3766 5150 201
7417 438 336
4660 7660 956
8273 4834 145
5856 6384 235
2464 5123 729
3884 1525 -985
5687 4452 -8
916 4621 545
2469 4598 832
6671 8088 -647
2351 4452 294
7054 5372 -603
6987 1957 514
7036 1339 486
5882 1309 -547
5484 1211 -563
2790 6142 92
1131 1330 -946
1470 4838 818
95 5438 -59
7622 5953 782
5477 6359 -525
2335 6960 251
2350 1179 394
2132 6067 127
4799 6435 755
1683 7628 865
3219 4005 -328
5656 3876 266
5356 51 -860
538 6579 288
8199 2571 -884
7391 2368 868
4034 2002 -612
5993 6910 736
1933 5434 513
4237 7089 -293
7710 5229 166
1860 6417 11
1013 342 896
5185 1128 376
1574 4826 -576
6632 3629 167
6590 7761 418
5665 5615 511
3684 7265 -852
822 6710 774
4591 7339 285
2168 8107 95
4475 6842 516
8368 4107 575
8248 1871 -619
819 4929 -707
7931 1852 638
6908 933 873
3028 5005 935
1368 3501 938
598 2206 -82
5381 6667 -752
2374 6801 -908
6009 2463 -584
3659 7114 227
7258 7280 362
786 5073 519
525 6712 -719
6604 60 -975
3497 723 -70
178 5320 769
5375 8227 -820
499 4915 -223
341 886 142
8248 4221 -673
7173 2425 402
1903 5937 741
5613 6926 811
5715 8455 722
39 4879 927
616 2550 678
6401 4875 139
2778 4267 -501
7474 1497 471
6398 8345 -580
1602 6289 357
8288 8044 -687
3471 6731 -435
7468 6240 925
1932 2225 369
3684 8435 -846
