19
854 1647
626 892 108
738 350 166
775 148 163
819 238 503
784 859 920
625 807 341
612 625 581
136 450 147
357 601 590
558 299 582
934 622 667
32 300 188
427 799 670
107 812 584
587 108 160
903 63 611
639 778 274
96 323 564
3 542 419
822 104 997
209 772 617
859 856 967
383 395 498
71 743 639
23 15 340
418 591 794
776 330 424
62 94 675
252 612 126
920 653 888
462 825 35
68 658 906
242 915 276
65 509 975
168 368 865
402 944 449
882 657 671
413 103 623
793 362 102
833 311 597
357 637 364
526 484 597
719 443 199
89 504 619
157 180 990
446 631 150
66 422 916
392 443 832
144 591 791
158 778 656
630 92 875
487 466 980
112 335 519
767 511 396
506 941 477
827 170 140
900 88 791
641 706 975
195 409 459
675 844 195
96 355 559
681 874 151
277 387 739
731 232 43
308 602 364
438 527 684
938 355 49
798 79 879
913 322 114
684 85 848
323 44 997
150 277 366
51 428 18
8 337 836
710 398 223
189 682 434
767 180 100
593 734 470
550 5 63
637 283 526
264 54 920
536 335 268
188 694 201
390 743 745
416 302 681
405 268 956
474 599 477
749 195 703
232 471 703
940 285 729
588 313 898
879 894 157
838 240 165
390 406 683
57 839 457
455 390 603
76 881 42
904 13 126
353 219 639
282 88 474
699 823 40
202 595 734
919 491 865
649 109 541
252 337 911
270 751 6
460 250 132
842 65 453
214 497 113
223 95 441
576 328 490
932 51 880
321 880 286
93 690 203
415 596 777
48 942 639
380 609 419
820 890 863
603 764 910
333 123 53
880 183 643
807 851 730
396 832 177
87 780 449
879 755 153
316 403 669
185 566 417
327 690 231
753 103 39
310 843 888
344 156 980
52 637 926
936 699 503
709 348 179
907 517 663
775 241 84
402 442 203
561 306 883
799 864 852
33 759 904
89 32 712
906 356 97
397 472 444
874 946 157
62 619 768
12 238 287
264 106 220
618 801 398
112 689 779
457 449 493
934 942 832
130 287 93
319 489 610
239 545 930
953 157 524
161 903 195
262 695 258
407 691 993
677 900 33
813 269 816
45 403 182
569 842 465
789 381 949
476 198 810
827 291 129
546 832 859
489 468 2
108 636 982
843 290 805
197 786 641
707 335 744
425 202 377
435 758 302
803 936 165
892 248 13
247 165 299
817 187 798
496 180 347
387 886 840
786 179 580
196 673 43
308 764 730
153 267 277
143 804 247
757 744 605
884 725 328
466 250 336
150 569 95
233 1 822
276 927 43
162 868 50
326 467 663
171 412 152
212 671 533
692 493 867
85 73 52
417 233 693
367 930 514
178 648 873
648 771 467
323 48 778
404 587 923
462 393 514
769 913 148
493 507 820
274 807 804
888 810 931
646 870 14
783 728 144
9 259 821
43 58 492
439 176 121
258 316 738
409 429 620
809 81 178
469 779 703
106 627 573
294 307 694
30 420 516
839 112 155
238 789 165
407 165 45
622 931 257
141 52 31
850 79 284
450 591 78
413 117 966
9 538 741
605 683 945
589 480 720
35 653 944
302 769 512
314 643 899
929 935 405
609 840 496
534 781 337
246 656 732
124 642 588
567 81 660
177 947 306
528 353 16
890 371 450
548 936 402
345 65 760
429 468 581
303 329 396
471 923 171
494 228 510
317 623 31
848 359 841
101 16 904
443 32 770
521 352 372
186 335 757
68 34 357
126 736 17
922 60 599
79 426 588
893 700 459
4 804 404
676 23 265
263 144 848
924 168 784
210 297 444
766 307 37
186 643 807
632 420 267
186 431 863
767 272 453
552 615 816
252 566 224
837 322 481
292 46 725
646 480 195
243 791 189
779 330 973
445 712 893
828 603 758
214 206 38
821 782 623
446 39 74
559 244 453
252 708 842
792 940 481
899 917 221
20 127 843
608 187 109
117 172 220
733 178 913
824 441 892
752 500 4
358 259 414
351 383 855
531 593 629
723 495 379
675 6 170
605 768 487
722 391 171
564 233 653
782 241 253
235 630 3
648 53 535
305 288 208
281 641 966
901 244 509
834 540 39
327 444 768
362 123 884
678 355 232
775 580 364
781 697 583
343 251 178
339 864 128
601 66 814
528 514 732
384 745 984
625 16 773
506 44 418
239 442 129
38 363 889
317 773 463
148 624 910
573 486 170
303 458 898
421 507 762
16 837 192
709 789 89
882 792 300
112 108 509
173 431 768
488 697 632
120 655 283
801 282 275
370 755 132
591 734 647
177 317 103
867 471 242
504 696 34
897 773 306
944 11 356
323 881 891
596 412 657
732 237 176
618 738 176
755 224 900
415 632 101
11 722 29
562 71 429
391 675 167
777 793 690
333 411 113
321 346 711
376 827 41
521 190 615
770 281 465
601 50 326
380 169 28
674 173 793
814 878 290
369 60 316
713 941 942
391 374 169
260 231 879
800 915 814
279 723 86
170 453 629
222 392 871
237 494 884
576 551 96
519 656 464
821 386 247
944 251 950
73 657 155
325 148 976
36 823 843
340 192 201
788 566 726
153 257 244
517 876 274
896 238 840
842 362 757
671 31 794
469 296 342
850 18 278
507 516 399
558 672 926
949 208 946
128 529 773
47 487 17
135 129 540
248 788 76
329 47 211
652 662 564
280 283 942
757 73 288
59 534 39
571 342 320
461 944 635
174 777 390
636 829 322
824 555 842
127 785 201
361 262 21
63 931 929
745 15 673
863 171 186
449 219 286
641 41 791
760 776 522
648 251 782
902 210 92
203 634 681
868 153 118
904 687 86
31 418 9
479 169 301
308 446 769
935 306 71
337 277 493
655 54 476
762 599 405
698 405 737
161 817 671
855 55 626
711 554 518
789 255 80
667 350 213
925 79 293
759 489 365
418 722 973
878 839 77
116 409 389
399 60 722
259 42 364
751 315 507
176 228 60
79 927 381
472 288 586
486 514 121
43 835 37
187 652 75
951 40 121
927 607 299
266 511 843
823 739 129
179 646 130
752 26 883
230 361 955
545 765 853
577 363 442
274 769 6
543 362 468
685 146 429
901 595 703
36 826 898
173 715 430
15 240 310
637 940 348
395 138 510
508 889 750
206 821 670
10 663 109
334 589 565
583 951 379
283 174 569
404 248 679
945 268 668
25 27 111
235 398 528
786 151 965
414 536 651
359 914 55
784 723 461
81 758 253
940 360 467
563 406 545
837 845 983
13 776 665
240 381 930
260 713 641
723 921 789
6 836 77
161 876 444
600 325 795
181 599 57
215 909 169
25 237 563
109 689 608
856 15 412
33 544 228
797 388 215
82 431 74
367 699 945
519 252 962
271 660 355
926 667 949
470 54 572
330 594 203
916 793 949
68 653 239
842 421 897
711 395 900
598 77 688
642 355 773
573 258 16
202 951 729
723 492 908
358 20 314
549 49 414
710 658 747
474 191 242
877 371 356
572 322 912
87 735 666
444 671 459
338 302 401
575 505 807
246 166 419
13 380 646
519 664 45
694 529 891
62 677 345
402 940 215
837 462 85
310 672 526
648 869 28
884 479 968
894 57 67
624 497 8
479 347 345
208 62 608
792 384 789
725 930 572
393 885 699
619 813 646
609 135 456
903 803 39
924 477 349
817 857 982
671 104 185
853 341 429
109 927 546
810 508 548
334 903 27
470 416 901
377 68 89
497 4 998
128 674 213
930 585 428
156 544 159
890 328 15
709 254 849
166 610 205
541 897 860
335 883 394
513 592 87
456 661 554
763 929 148
24 288 725
463 294 515
623 263 600
149 289 309
532 324 833
871 550 107
205 413 761
77 718 548
915 835 906
318 311 17
643 768 874
71 77 633
513 860 338
565 40 839
696 811 437
345 365 258
21 947 856
244 716 887
949 941 769
215 518 988
307 160 653
193 34 524
640 874 794
905 875 613
904 62 136
228 64 79
263 440 624
295 263 160
365 913 23
106 870 75
89 30 384
52 471 331
446 571 701
517 149 77
828 103 976
835 618 690
486 650 998
704 746 997
344 729 694
487 219 86
115 276 654
723 497 329
834 166 780
653 700 384
452 55 482
205 731 530
25 702 980
452 443 998
741 799 579
646 712 536
838 84 634
928 597 982
603 321 70
589 639 71
296 853 247
170 61 634
144 897 757
754 854 553
404 435 901
131 865 901
519 751 183
464 267 862
196 833 954
774 629 917
654 455 758
587 93 973
454 470 370
465 191 332
605 244 967
223 3 734
131 765 1
152 321 565
951 572 33
615 660 480
699 563 326
262 57 518
690 390 663
459 914 246
337 36 675
570 395 75
10 697 400
451 231 768
869 256 96
761 684 743
249 390 797
284 33 948
300 173 320
500 827 981
359 817 306
221 581 115
141 380 367
92 947 475
908 136 491
359 86 745
254 450 146
23 392 687
118 411 274
176 106 882
902 651 929
201 924 376
521 924 518
165 699 208
125 657 196
163 675 937
624 287 13
437 360 372
599 951 817
591 486 441
492 872 641
763 16 248
297 98 314
861 876 675
32 677 462
56 176 662
382 83 914
535 435 805
383 479 164
273 452 380
600 948 795
401 58 288
875 798 488
903 351 381
764 822 164
895 267 905
106 35 374
117 282 229
254 525 718
816 16 736
136 34 960
384 355 316
289 558 832
87 610 640
606 148 672
523 326 981
642 334 280
600 301 146
216 312 474
132 275 357
326 415 286
954 71 607
462 275 829
722 782 829
149 507 853
520 367 311
709 648 596
751 871 758
677 750 406
398 286 200
952 528 279
110 362 97
224 871 634
663 170 671
673 335 787
812 356 176
487 443 198
374 709 543
634 427 371
166 104 291
847 290 102
589 418 733
509 441 126
173 536 438
716 248 480
544 580 867
400 270 426
878 570 627
466 732 349
458 295 186
32 493 279
601 378 5
955 163 962
497 4 174
231 537 608
51 384 410
447 460 688
903 788 876
605 189 344
365 254 160
648 278 171
878 919 132
417 790 475
441 538 743
268 358 884
586 949 896
277 754 986
27 554 401
892 223 208
321 490 953
906 97 582
829 356 372
286 49 535
623 403 758
864 849 233
422 57 870
273 730 908
330 543 802
111 102 896
265 656 339
428 581 176
935 676 995
418 915 270
375 722 830
372 440 542
296 864 165
493 896 646
309 942 341
441 31 642
629 197 817
716 863 732
627 286 801
16 19 430
418 434 672
422 95 851
567 272 434
186 503 688
493 759 339
657 396 551
933 300 808
329 173 84
913 198 700
85 872 64
819 27 403
63 121 868
641 401 475
510 133 623
39 579 717
454 650 706
897 949 889
834 753 805
705 418 314
508 620 534
109 722 355
781 649 321
829 327 638
455 487 391
789 928 979
615 868 482
757 126 521
488 259 854
484 910 526
21 20 654
830 424 787
134 416 676
842 508 818
336 11 322
865 391 807
85 165 66
118 746 456
601 696 863
189 10 295
775 809 546
526 196 1000
518 250 112
153 340 655
926 807 778
871 839 172
367 918 657
464 60 665
665 444 769
928 9 964
169 859 80
466 807 180
189 709 520
204 37 702
199 267 929
868 566 774
775 529 218
44 928 624
469 325 140
552 341 173
946 665 881
66 106 966
951 657 391
795 757 378
938 96 845
448 465 23
561 432 972
191 248 46
465 20 713
584 215 517
725 947 861
791 67 33
128 480 268
418 409 335
848 457 142
742 204 885
167 279 226
505 413 908
207 499 413
810 709 338
809 601 711
184 461 32
98 446 124
114 67 374
513 568 650
178 520 762
881 498 817
613 885 849
343 303 994
864 930 612
915 656 756
201 334 14
77 539 234
652 712 22
260 624 368
362 12 979
440 111 470
307 128 778
197 359 222
199 714 379
719 364 499
767 474 384
555 929 452
367 574 209
330 631 57
446 873 15
502 449 646
803 33 533
12 717 807
131 904 221
401 403 545
614 73 514
417 880 259
490 434 915
800 256 107
530 812 138
698 904 855
135 291 249
917 931 404
256 554 367
203 206 659
927 386 5
258 459 338
107 213 19
515 135 723
257 393 426
705 199 658
8 209 455
40 197 942
149 65 787
799 85 36
171 635 296
875 922 388
429 386 567
919 530 932
22 401 159
799 364 683
127 151 341
443 598 757
457 474 527
884 400 731
694 480 854
374 617 948
955 529 794
877 358 401
200 20 547
598 272 284
241 564 470
543 737 643
452 250 627
116 325 757
703 517 966
390 483 278
404 568 551
916 760 331
623 286 246
349 711 228
533 947 833
83 244 530
79 31 405
207 420 451
145 543 377
402 859 379
30 463 170
290 196 219
569 628 854
385 239 303
433 431 608
655 543 228
39 591 822
443 131 709
20 136 8
730 118 898
450 515 713
92 847 958
342 677 961
418 578 895
137 393 562
855 10 319
698 858 705
896 897 345
57 280 652
362 729 839
549 845 622
709 954 941
448 623 649
414 94 338
635 751 41
436 155 669
673 800 213
791 433 63
159 873 772
108 445 486
717 52 161
292 513 420
325 265 58
783 98 403
666 925 281
299 190 940
336 733 838
642 32 957
148 384 662
941 481 684
338 661 610
267 463 878
749 940 576
870 603 482
327 921 137
432 516 971
805 342 30
546 819 831
876 39 837
784 291 954
162 264 114
762 360 185
616 480 616
259 730 763
107 364 732
726 506 454
196 627 333
414 907 927
139 450 982
496 328 583
858 213 420
67 493 914
796 209 448
370 678 445
939 543 376
921 408 99
533 678 853
98 27 79
847 174 714
272 286 288
824 892 967
743 758 58
412 785 987
566 545 519
889 299 245
913 24 807
355 370 420
234 209 274
883 768 523
535 845 570
526 395 297
884 768 286
347 277 656
478 731 271
771 174 640
339 456 441
844 417 107
317 2 266
859 607 40
808 480 607
368 952 202
598 789 690
576 749 629
678 457 195
865 945 17
69 497 730
437 905 529
30 869 156
735 203 28
132 374 60
543 317 556
395 888 89
510 198 812
689 422 298
466 921 404
327 944 869
235 78 568
409 12 555
541 875 805
120 560 996
328 652 362
666 93 343
723 634 186
867 268 342
167 238 691
710 758 333
823 550 862
721 339 794
159 755 479
714 159 115
615 705 583
664 479 660
71 140 424
611 136 442
232 730 723
74 716 753
867 953 227
273 527 182
809 907 516
595 678 9
374 664 524
205 479 349
208 677 231
80 584 47
595 657 329
745 101 755
741 389 827
628 74 569
391 115 380
475 176 310
331 607 988
172 202 729
438 274 621
935 493 167
214 564 25
848 597 160
628 876 532
197 231 247
133 583 534
182 750 868
926 25 981
446 119 466
260 289 752
662 307 888
242 55 187
482 390 813
253 425 918
522 259 607
568 615 287
779 433 217
851 534 940
6 608 401
412 384 669
223 644 89
897 408 221
613 457 56
813 797 608
275 598 974
507 58 401
235 380 753
597 941 485
90 621 65
634 302 618
698 347 760
70 322 76
270 144 180
737 229 990
687 261 815
782 613 575
676 768 411
531 271 699
379 775 416
789 891 59
130 51 893
548 405 134
894 356 296
89 429 948
946 698 595
905 174 813
181 848 905
727 643 325
733 624 151
736 590 274
789 287 548
350 164 979
473 380 331
866 343 263
650 914 10
133 792 322
595 892 827
878 298 918
424 188 148
391 251 32
234 854 456
863 888 948
738 473 560
651 665 834
884 127 483
824 856 186
774 858 516
348 524 781
609 535 475
161 875 744
611 252 809
258 676 456
955 65 62
811 790 126
641 504 420
866 471 117
139 865 307
814 372 590
126 137 8
954 534 549
172 524 462
460 264 459
441 872 424
139 715 470
553 362 909
201 610 344
824 890 262
29 601 102
712 199 866
899 371 515
17 180 474
866 694 187
644 436 297
35 524 427
360 378 976
861 737 551
16 592 383
426 661 923
130 270 215
507 948 995
568 39 198
781 69 74
10 262 653
395 557 899
132 348 448
450 671 964
749 844 698
33 376 479
200 503 450
203 256 394
299 51 711
299 235 167
16 784 332
673 893 727
933 667 556
809 192 170
66 219 187
212 39 982
544 779 544
874 937 7
437 483 942
907 592 701
192 742 155
489 743 919
5 11 384
839 849 642
450 359 968
465 730 89
401 280 447
630 176 242
333 366 137
148 158 542
15 354 517
798 226 285
415 842 315
852 759 526
778 101 994
392 266 407
856 857 150
323 784 755
934 384 691
674 101 722
878 616 378
49 175 761
812 816 932
516 181 134
143 518 386
242 883 856
823 330 589
632 115 784
718 356 16
733 30 531
632 384 251
32 306 80
88 369 732
589 625 60
493 405 308
425 129 236
520 426 309
549 835 977
699 242 826
299 502 313
865 520 44
678 443 107
702 413 640
527 30 135
443 162 200
621 192 384
721 533 33
63 872 621
144 489 623
16 556 225
466 590 810
928 310 905
74 536 498
698 673 624
389 510 434
70 177 254
255 419 978
503 789 69
857 940 71
366 140 986
338 453 596
496 28 454
543 909 872
493 269 446
59 758 185
206 624 899
732 143 437
207 521 632
644 401 966
487 92 135
115 616 293
170 472 342
115 725 566
542 293 778
740 437 472
333 827 172
106 44 137
312 746 325
778 174 986
390 891 4
77 289 550
844 919 248
839 74 150
201 183 154
169 99 383
500 699 765
929 574 444
838 597 216
774 361 503
16 246 753
303 549 711
163 483 36
812 4 320
185 68 871
92 385 490
173 420 586
227 449 872
700 576 648
919 471 631
440 641 621
682 869 923
597 950 71
375 455 341
228 334 961
792 472 952
424 284 86
514 288 233
330 482 260
173 353 334
226 364 558
488 291 231
496 543 554
57 326 789
675 688 371
872 336 7
561 1 796
824 787 281
492 510 931
674 418 315
98 582 477
717 668 42
101 161 158
851 874 125
590 809 708
917 793 769
64 468 532
137 25 2
48 61 565
91 70 536
100 939 362
868 98 896
788 807 701
713 580 317
29 582 458
614 949 272
393 270 880
916 152 664
283 587 638
685 554 523
680 536 411
618 898 586
562 2 433
812 667 990
108 336 896
341 603 429
910 55 528
163 484 518
636 494 488
3 815 861
723 817 563
189 498 556
846 319 176
724 159 697
760 520 600
580 621 316
666 215 290
256 429 909
166 164 29
911 659 314
786 937 194
483 525 385
946 863 516
376 412 384
438 673 62
480 782 53
156 803 457
254 142 586
555 533 650
43 543 701
627 799 818
349 649 280
290 184 670
572 608 626
112 799 842
607 875 399
559 139 99
602 608 608
57 40 459
66 863 831
6 430 803
662 56 878
276 330 118
829 607 559
809 132 577
786 422 445
271 449 485
106 943 255
197 576 263
403 536 369
778 650 81
570 874 4
60 710 431
204 767 251
851 952 1000
240 716 973
774 854 616
927 872 6
892 515 85
871 953 771
85 266 169
339 427 707
920 196 343
389 608 157
903 838 312
107 260 517
343 297 371
309 386 423
435 795 689
262 165 257
119 334 687
321 441 785
855 701 159
66 617 56
555 579 3
241 461 750
28 885 769
759 130 395
827 613 365
796 185 371
816 23 138
393 581 250
618 468 271
707 713 990
287 543 419
405 433 673
260 681 652
87 246 304
745 142 801
888 16 86
617 427 528
461 789 886
56 151 996
2 381 604
575 426 386
82 198 36
161 694 947
202 951 148
854 777 901
607 424 105
164 542 696
506 786 535
763 649 132
342 117 777
760 446 28
767 210 836
375 928 565
588 861 981
184 893 639
793 72 373
666 257 221
18 184 690
272 91 158
716 923 576
10 859 302
921 467 671
765 412 109
668 807 593
766 700 388
556 807 70
879 895 197
864 709 77
81 319 254
456 176 957
724 138 20
233 740 771
274 953 55
413 437 628
16 612 108
898 672 839
780 147 769
279 555 579
688 178 20
289 146 58
699 845 342
824 154 616
924 252 615
26 756 604
73 841 524
877 363 442
218 195 175
684 901 186
297 70 461
729 413 30
566 459 337
600 628 155
498 649 100
49 404 601
652 400 999
283 847 177
664 314 260
707 23 277
385 203 467
600 672 178
300 528 345
217 568 52
920 417 165
418 139 60
551 604 669
181 942 203
573 633 428
275 92 152
685 259 242
273 698 51
584 346 176
342 455 536
169 76 29
209 501 508
40 189 115
118 188 253
869 506 190
766 308 626
125 412 60
503 113 167
881 948 577
924 639 89
904 115 654
279 554 307
226 637 510
712 48 124
731 855 551
58 408 889
465 865 203
164 307 446
948 81 676
891 932 783
663 396 978
465 898 663
804 184 214
522 765 767
650 292 162
315 268 558
836 505 323
