19
839 803
570 461 -24
259 719 -477
817 396 -582
766 75 423
289 260 -598
425 393 485
191 410 372
356 370 353
75 833 975
611 108 -301
332 664 -130
813 456 -689
81 48 314
571 797 -19
674 491 742
262 121 -306
726 94 880
555 702 636
812 837 905
643 824 535
17 633 631
361 817 218
841 865
598 178 -731
419 62 -213
595 627 696
797 122 958
663 636 -175
113 206 646
449 636 628
446 370 239
356 64 -691
699 224 -35
133 823 -516
278 740 -699
236 567 743
336 713 973
831 526 423
636 646 -249
114 195 -420
464 702 790
423 288 737
218 549 278
352 41 235
652 740 213
208 496 -866
196 60 -425
324 403 -575
419 113 -406
265 426 635
309 594 604
839 696 -887
448 537 -176
99 169 216
73 664 -160
329 180 -386
336 18 692
513 195 51
531 394 -48
716 334 327
572 543 -902
127 744 -437
458 362 446
365 206 433
171 724 195
579 804 -871
537 820 175
443 556 243
182 201 175
462 344 567
536 91 -888
525 88 175
825 82 959
380 464 -489
155 255 -425
559 346 519
589 132 -35
56 712 -679
191 129 -33
315 659 -797
774 609 997
33 240 -308
558 491 261
639 718 -511
120 188 -366
252 154 -459
499 452 -767
743 479 344
459 732 -178
327 694 499
154 335 -924
265 334 -801
305 645 -939
825 292 -962
646 24 532
62 20 -500
420 749 523
499 91 371
772 55 -535
439 617 385
44 101 328
234 660 -209
706 473 -503
345 41 525
33 517 -49
518 267 368
103 540 -73
169 127 -827
813 295 676
104 792 -856
429 717 901
766 240 -566
570 262 29
641 569 -773
761 351 -885
621 51 -898
766 290 501
339 469 386
520 14 634
330 438 -270
253 268 624
642 498 539
601 244 -616
582 298 924
117 706 -350
529 721 436
718 348 -599
330 806 45
513 23 485
183 580 626
282 303 -64
164 500 457
287 50 221
728 43 152
743 471 800
106 184 -15
79 720 -119
134 237 121
769 63 -235
192 383 -181
695 835 729
636 385 -858
407 543 -938
157 318 97
386 420 -970
767 742 -604
435 595 -582
371 209 948
777 274 -791
417 42 -640
624 388 903
826 529 421
112 715 -717
447 357 23
622 101 -347
635 838 -681
448 525 564
602 772 -83
788 264 432
229 542 -678
112 11 -622
653 671 704
15 377 -43
585 747 -53
533 365 -555
705 293 469
76 611 -29
250 304 -212
418 300 927
793 659 -436
17 490 -712
11 473 905
361 498 68
280 781 -315
217 59 -105
19 555 181
615 587 -417
536 431 -337
597 650 743
300 42 -590
45 428 -276
517 631 713
126 68 559
373 142 441
610 172 -813
544 833 -790
424 428 -88
694 615 198
144 390 -667
445 585 899
564 664 15
107 215 -497
756 599 149
77 644 232
769 695 483
665 506 -484
28 228 -720
83 256 777
600 227 -499
334 98 601
66 495 573
650 556 690
254 133 -140
598 727 -955
124 343 502
514 106 -78
726 69 -250
398 317 40
368 780 542
578 202 -957
469 61 494
525 554 721
49 769 -150
471 272 726
725 810 -321
781 43 -50
443 116 488
547 18 -832
75 740 -443
96 331 946
701 736 -837
637 325 855
134 746 56
448 429 10
345 277 -304
182 219 729
511 278 296
575 376 842
485 584 -879
23 458 -192
686 516 -699
460 82 -625
694 293 30
592 832 -94
334 177 177
625 590 -414
413 296 -35
372 132 291
700 765 -417
444 15 100
573 102 -1000
282 374 -689
653 105 87
479 656 515
384 143 42
841 702 687
805 4 332
742 244 229
705 624 -123
521 236 563
766 63 151
819 361 -875
145 167 -523
558 711 440
702 347 -112
809 163 160
534 118 678
340 53 -758
289 335 -80
592 727 -560
360 324 -858
208 93 -741
246 327 -486
796 417 424
283 123 -108
175 533 502
337 574 -571
638 553 -637
28 693 -122
590 42 676
82 806 680
451 464 694
264 386 -971
357 31 220
598 707 351
526 558 380
210 271 412
780 361 7
323 333 -399
712 323 369
10 340 341
834 464 -121
152 435 -59
61 186 -566
306 310 451
822 572 -746
267 539 -261
351 266 712
115 396 -156
58 270 707
251 570 -855
581 781 539
1 177 -218
77 145 551
438 228 556
668 712 846
350 578 260
447 140 922
18 811 386
226 762 971
12 649 976
835 95 -62
644 817 374
435 569 779
528 681 547
29 781 -416
520 71 -210
376 743 -32
36 531 -325
732 691 132
554 226 -908
197 735 -839
612 504 510
402 114 -134
87 813 212
497 704 -788
787 823 -67
615 69 531
792 331 -252
111 502 235
489 180 720
691 566 969
734 500 -82
588 671 -61
695 487 792
560 374 384
767 702 152
398 715 -760
375 774 64
264 646 -426
771 107 -864
221 636 770
660 510 -985
676 719 822
117 505 359
97 568 931
760 482 777
625 543 -79
28 62 305
472 318 -744
759 807 -432
773 629 -425
497 161 417
637 588 671
713 588 405
626 68 182
718 546 -136
9 792 -122
773 664 -97
441 260 -944
94 492 624
805 462 -137
96 303 596
634 543 753
27 627 -466
357 93 -404
9 580 293
285 607 855
699 291 710
650 173 -434
234 541 321
393 699 -802
231 365 824
223 282 -816
52 411 733
574 329 -46
655 330 -438
781 371 528
506 173 -477
665 354 183
809 107 100
572 562 909
596 126 792
242 79 941
225 531 873
404 403 274
368 681 -260
170 116 -997
42 550 -121
170 380 566
87 343 -273
19 102 -277
295 677 293
399 52 -57
625 596 832
536 227 839
409 246 487
217 92 468
106 159 176
653 815 -64
39 661 -230
49 493 -258
150 491 -638
206 554 887
387 448 -89
507 605 646
251 34 -186
544 353 702
598 476 -465
529 272 -31
442 574 826
764 148 631
89 525 465
788 822 744
54 436 183
181 397 442
399 257 165
409 469 620
504 639 -999
282 546 246
574 663 520
285 441 708
454 336 662
26 153 -984
338 53 568
697 770 -891
313 434 -102
281 594 947
194 582 -121
96 263 820
552 37 609
789 244 -309
327 324 354
756 447 -475
261 329 -277
318 352 465
374 43 -685
62 488 -193
22 712 995
333 249 -580
427 647 -147
685 252 901
476 635 -840
336 174 -352
582 389 -761
720 596 -90
567 742 456
796 586 126
168 399 983
679 14 709
472 495 395
223 416 -601
827 705 808
437 789 343
809 101 -696
418 536 748
63 7 -26
168 539 966
822 581 628
826 271 -551
436 499 542
693 158 -790
188 644 137
261 379 -617
351 135 -563
765 6 49
826 761 -396
608 210 952
343 532 -382
258 321 72
213 265 816
152 550 39
235 15 229
655 78 -755
33 445 -972
151 781 -539
379 780 940
188 572 -48
492 295 -308
89 56 -105
324 46 189
538 570 -549
92 177 459
597 657 -247
297 224 -291
227 678 75
547 444 24
751 361 694
218 187 771
187 386 -133
703 69 821
719 436 -834
440 728 776
143 178 -32
762 224 -984
80 112 -274
299 304 328
357 562 695
621 468 439
27 251 741
829 3 809
47 545 826
44 699 545
121 711 -131
321 303 -999
73 62 -252
802 41 -144
765 206 757
53 696 -212
131 746 -333
688 314 558
382 793 -160
458 42 -355
360 130 186
436 566 659
388 254 -765
576 637 -534
84 240 998
653 555 933
521 305 -109
22 428 -505
790 432 -423
355 607 -760
622 119 -523
186 819 -686
332 108 -814
142 197 -988
519 366 504
619 238 -922
354 755 973
27 801 -644
163 334 -440
813 157 517
576 256 -688
47 280 217
401 304 96
281 396 -817
210 728 -694
230 704 -193
279 667 565
609 646 568
127 79 -997
335 380 712
1 331 -584
131 422 -601
17 768 -981
251 747 -247
798 172 834
159 663 602
648 295 -732
106 749 -507
342 180 937
204 186 416
344 722 450
598 326 531
427 36 698
169 801 940
564 601 369
270 534 -598
553 664 383
354 385 308
407 766 -257
429 120 66
712 427 986
276 231 629
721 569 -739
217 528 -744
241 497 488
98 388 433
268 29 235
146 478 -950
153 830 -620
58 606 -422
837 739 -604
536 491 -502
286 816 -497
145 638 -456
172 797 892
405 16 -210
330 409 -841
357 209 642
282 107 310
780 567 386
14 46 244
179 198 -341
184 189 312
766 136 962
577 513 507
374 315 -775
732 477 -577
714 727 -515
265 308 388
178 369 -201
259 530 590
179 672 -874
20 155 -945
542 171 400
99 43 -718
11 406 888
350 152 -476
527 318 895
800 558 -884
410 347 271
807 88 -293
235 579 -863
615 646 521
409 328 -2
824 742 711
316 319 807
716 65 -345
755 615 -733
28 279 898
39 683 273
195 229 -934
388 754 -827
150 206 652
52 144 442
640 450 753
219 693 -35
637 39 -62
42 672 -295
217 226 331
296 87 -844
837 550 665
596 223 -485
768 205 -84
270 785 -803
137 64 -945
607 319 -252
411 784 -63
567 239 977
218 127 -954
36 324 -212
174 1 824
31 116 561
292 568 660
689 4 70
729 481 -27
107 533 -802
262 593 323
71 685 655
553 743 932
291 804 -134
126 518 -805
482 506 480
333 529 135
532 821 913
786 512 517
451 744 314
733 402 -496
33 660 239
341 384 796
803 193 359
546 410 -699
96 59 -737
682 340 154
26 265 764
4 639 253
162 463 -484
488 521 740
156 279 85
587 319 -239
691 550 717
556 593 -939
777 683 -748
572 393 -514
151 317 128
526 783 819
451 646 891
53 717 370
345 104 632
500 690 -683
779 452 665
358 202 -813
586 630 -235
177 446 290
96 517 -328
754 585 500
593 645 -171
72 498 337
39 464 -821
137 320 999
93 69 170
615 688 538
787 229 984
738 371 508
614 115 415
106 450 -10
191 738 -283
188 20 -232
575 686 369
493 734 -414
606 189 446
199 4 -33
780 106 768
826 656 246
73 647 841
514 442 -639
732 693 719
305 487 341
46 15 -705
42 838 343
651 782 829
415 560 486
544 827 94
142 10 671
326 628 -826
53 616 483
529 86 -137
456 397 894
130 801 -71
47 508 -675
480 418 239
469 479 53
532 617 341
244 312 46
664 557 -49
558 302 -710
668 539 670
95 776 -754
496 272 590
672 102 26
337 696 460
763 190 -205
586 47 85
721 396 -914
332 48 831
465 474 996
162 674 -805
136 124 -793
544 261 541
187 650 367
384 719 -259
297 74 -234
57 262 -8
284 829 -893
319 136 86
192 212 834
771 237 -957
48 549 -249
83 827 914
459 557 -239
251 389 411
13 816 604
115 671 273
350 836 632
358 459 591
318 17 491
727 53 235
565 608 286
553 238 -493
720 183 -498
764 140 67
53 297 -314
350 569 531
753 335 -583
400 101 -606
693 524 -555
431 141 -438
664 410 -772
245 41 591
441 770 -576
106 242 -705
726 612 -866
388 766 -186
729 741 67
680 276 -937
32 678 -984
641 99 -72
207 632 17
484 422 277
284 779 531
51 695 327
409 193 -799
132 690 160
400 441 -339
396 213 617
611 525 -67
143 448 464
708 381 -37
163 676 499
770 50 -422
736 646 -575
422 753 265
256 102 731
189 424 -925
165 690 778
244 471 809
531 333 -137
829 482 -65
771 803 251
664 36 261
283 813 474
824 620 891
617 62 43
823 6 -577
550 558 27
347 801 440
436 95 190
207 71 -351
30 393 -396
239 253 447
167 12 -29
837 587 532
378 693 -844
511 295 172
228 511 286
723 801 980
68 146 -638
524 342 778
821 474 -346
665 581 -819
615 600 44
703 630 -7
366 127 -338
528 122 232
296 478 205
837 290 -757
243 797 -779
416 322 -582
758 161 -501
444 548 980
414 25 -884
808 273 -345
632 458 555
166 531 561
131 604 11
99 570 895
648 674 221
236 321 383
182 638 -439
142 171 374
454 780 -537
195 602 693
4 84 -782
253 261 -558
306 479 -41
715 817 265
795 471 433
173 412 -738
716 411 165
538 120 214
134 472 227
464 35 -685
531 776 -360
105 143 -987
648 820 345
489 710 -27
433 774 547
323 474 476
655 518 -241
295 827 -95
768 758 742
420 791 80
256 821 -619
103 571 171
603 227 524
617 427 235
673 566 202
47 536 -653
490 825 62
599 180 90
743 425 721
572 550 377
416 61 979
836 295 777
192 483 -709
762 747 483
310 136 -98
619 773 909
712 567 -141
23 383 995
74 375 585
152 622 762
827 529 -373
534 777 75
466 509 798
614 171 -366
273 659 286
596 132 -689
763 444 -923
234 218 -189
170 290 -741
258 676 77
430 87 246
276 368 440
669 63 816
613 202 399
670 127 13
542 401 -614
446 298 888
87 69 876
390 100 717
682 111 589
535 515 178
413 67 -205
335 506 538
108 10 686
993 936
20 215 178
309 428 -739
949 34 833
282 565 -517
681 989 -596
307 594 682
757 619 200
672 742 -885
833 867 -422
48 87 -923
723 104 266
651 808 -503
246 116 579
203 747 189
252 872 96
683 216 817
60 792 781
892 458 -550
16 530 204
46 764 -108
529 421 765
133 615 -525
632 11 -411
553 424 -918
911 173 -653
539 849 954
362 50 -543
645 887 166
382 744 -919
152 327 -411
305 852 703
778 308 681
265 63 -419
540 480 -13
570 69 -327
564 720 954
317 849 -931
826 748 -994
876 742 -459
670 242 -20
196 830 -785
443 172 764
299 430 299
319 397 -146
486 215 -629
940 5 -845
448 555 -566
728 33 -405
700 678 -915
145 479 -296
622 151 -970
641 828 901
520 826 113
807 544 929
124 334 -852
357 742 -654
846 381 276
175 227 9
257 764 -169
175 759 782
551 292 366
939 272 -411
620 574 815
198 380 -963
823 291 718
644 77 -321
28 917 -699
245 278 -700
109 766 43
955 779 -174
968 540 891
714 244 134
89 244 739
476 956 885
524 137 -230
102 742 -176
813 814 -579
675 236 935
673 223 -463
962 709 -626
9 520 941
452 485 -216
891 301 485
398 301 -187
123 505 -970
847 480 180
765 805 -873
728 507 -305
44 868 326
407 140 -536
41 197 -370
363 498 -178
348 587 -291
692 656 -973
172 382 -714
231 696 536
330 353 185
658 852 591
120 861 -73
640 272 546
582 217 654
358 634 101
587 325 -214
871 359 -271
157 790 675
596 563 996
244 835 239
271 119 173
517 900 -26
360 350 911
140 636 -497
980 722 114
265 278 465
982 527 -248
100 897 151
878 649 -517
676 871 -934
835 534 -803
745 386 -958
256 361 -87
170 903 -614
218 207 -759
874 639 14
213 864 -741
619 974 834
35 773 536
114 191 130
295 646 -61
786 388 974
282 164 287
958 778 -93
371 214 -614
258 907 -312
540 588 -963
183 203 179
910 530 -222
939 793 539
924 119 -685
588 631 1000
341 815 -599
299 663 977
161 746 -598
738 661 283
689 555 -800
955 964 -154
449 816 42
963 420 -205
192 443 780
403 650 -762
178 991 -6
620 578 437
52 185 -381
547 668 200
813 143 253
139 548 -789
794 630 339
176 162 464
273 840 600
617 935 609
758 317 231
230 541 983
327 421 63
315 417 -258
57 107 -228
482 976 -706
755 607 -803
329 42 743
708 980 35
238 384 437
718 80 -422
970 726 920
625 246 375
927 440 832
87 404 866
110 191 -904
390 880 -330
590 570 289
912 580 -874
302 907 -52
327 180 115
167 760 -435
69 453 -898
675 241 -399
22 261 -862
817 498 -191
153 243 -288
402 152 -731
281 122 435
851 884 301
361 951 -460
382 808 -148
132 490 258
438 124 -729
54 166 -981
537 778 151
378 5 876
315 410 -242
538 987 -337
773 596 611
793 744 812
932 49 -327
269 589 869
916 457 -953
11 860 -186
24 813 -523
398 230 -672
754 557 -696
938 868 622
596 139 88
150 67 784
165 27 -721
865 90 -542
727 76 -864
244 272 81
312 390 -800
594 281 449
907 858 333
163 882 969
285 175 -698
991 25 316
602 923 578
547 642 561
714 52 -642
226 955 2
733 765 125
175 779 201
829 855 -84
382 526 740
429 332 563
421 707 -181
769 400 -43
133 354 -311
194 867 -1000
588 529 1
439 666 -335
506 132 610
168 679 -450
144 683 891
542 331 88
903 820 -972
364 314 580
375 865 -77
321 350 -723
607 890 601
473 120 -860
492 850 -105
204 489 -196
597 59 -897
465 10 482
640 145 -582
718 566 -380
378 277 705
480 175 999
257 250 -216
333 674 719
495 682 -582
257 752 -175
147 563 -877
476 564 312
255 295 -188
493 122 903
339 783 -778
529 132 1000
366 509 499
899 714 -642
439 872 191
820 388 80
607 508 -636
489 150 23
279 381 -667
150 118 660
568 293 611
797 586 53
312 542 217
210 102 -987
688 852 98
271 788 -464
808 262 -926
523 668 107
557 724 -905
761 822 -288
352 824 -124
699 2 -454
393 471 551
801 691 -940
824 577 -243
444 659 549
584 739 -933
876 708 793
852 854 820
216 478 -122
975 181 389
2 892 -361
799 852 312
45 500 254
191 689 -792
325 512 -236
300 161 715
692 271 159
197 726 716
72 414 -640
615 489 247
495 276 2
739 686 -649
448 507 -979
678 335 -335
533 723 884
642 892 -32
490 424 -624
352 126 279
784 323 -125
940 993 -340
577 48 15
911 625 -695
794 425 -267
457 939 -422
284 783 38
355 76 658
748 579 -654
83 886 -763
831 437 917
385 509 596
762 470 -599
414 176 405
869 147 -248
316 321 -978
983 342 -701
888 229 419
575 47 615
823 17 -73
541 607 -916
402 428 -178
241 70 -342
957 946 -936
336 908 -906
591 223 -850
316 600 928
317 382 163
516 888 -819
619 179 720
245 642 212
83 492 40
602 887 979
90 946 66
259 121 241
681 502 -732
149 94 759
308 954 -433
735 590 536
592 799 545
75 825 787
370 220 187
695 171 -786
529 467 -136
103 569 -583
562 548 400
161 466 -388
561 348 -29
881 248 -642
207 287 88
291 525 195
178 887 71
274 884 143
179 610 -801
234 534 509
799 577 -442
182 336 666
961 83 -705
555 823 -910
330 680 395
683 795 261
308 685 563
136 296 766
102 402 560
609 649 -273
404 169 -855
197 947 329
64 665 118
273 113 660
9 222 -18
899 167 386
20 517 -588
237 767 243
899 211 201
428 767 -451
763 481 951
212 880 824
873 661 -685
602 957 557
811 606 -632
977 216 116
213 802 831
250 905 67
776 125 597
252 341 -513
282 833 407
543 492 432
444 154 0
697 914 -222
918 655 -109
83 695 -37
162 771 997
499 272 -828
761 353 932
300 732 -867
581 843 613
232 991 -62
913 460 -939
355 377 -931
710 277 230
709 335 -152
989 413 956
66 842 -665
741 489 -250
735 868 962
512 292 610
512 829 596
622 292 -206
450 19 -96
774 357 660
57 274 -408
865 323 -703
59 870 805
513 679 233
927 354 431
763 547 -45
314 981 908
789 455 714
685 556 314
467 324 -933
121 525 288
631 766 -426
294 779 -903
523 962 698
801 658 55
927 832 186
652 659 395
633 688 408
909 987 35
120 91 430
305 798 -90
334 965 -799
233 662 958
415 354 425
27 976 -946
212 76 -840
248 810 -37
518 191 -179
670 317 -882
993 666 527
58 186 -267
969 84 410
408 692 -846
826 330 -685
271 453 592
784 723 76
240 256 874
789 336 450
478 490 -178
465 250 917
541 736 781
326 765 -210
275 690 301
160 174 -45
200 98 868
985 41 384
524 372 -261
687 365 366
144 674 -621
833 183 605
769 470 228
973 206 496
372 431 481
466 192 -315
378 977 833
898 818 -790
188 862 875
465 448 -199
106 34 353
572 516 -274
499 550 633
108 939 394
44 245 625
388 3 985
711 920 505
326 19 854
367 702 56
755 355 395
847 18 326
989 28 341
816 542 -215
490 322 -663
632 300 -774
373 624 777
62 302 982
490 827 446
544 911 532
870 654 -710
393 829 -921
519 302 -182
408 388 -628
627 656 887
247 123 -824
705 79 474
480 920 565
200 899 -125
570 607 -836
167 713 -920
561 912 664
291 97 -557
121 167 80
661 738 715
613 21 391
949 499 -537
136 41 691
379 220 996
708 365 -385
752 165 -648
893 763 -801
254 60 -845
215 197 -904
619 141 -169
987 294 -395
819 240 377
839 460 588
571 62 983
277 108 741
343 920 745
830 807 927
209 642 -321
817 620 -990
785 132 -202
40 618 -341
963 817 797
906 768 -855
480 858 520
671 42 -428
277 82 34
126 52 -925
311 247 -220
579 906 -547
460 284 -575
417 672 895
437 342 367
418 581 -754
912 463 671
853 625 770
815 288 874
509 709 725
491 661 -31
835 410 -660
541 39 972
612 940 181
370 919 -111
337 107 794
471 373 389
980 646 297
548 591 101
143 21 34
199 525 -492
840 738 643
553 839 666
870 5 350
47 404 268
507 651 -206
172 557 -111
340 490 34
374 25 -721
798 485 834
206 905 33
590 943 -772
335 343 694
798 351 234
934 615 127
962 538 -94
534 703 271
182 602 -231
669 447 -297
615 669 -421
878 557 -677
291 765 -597
985 406 -805
830 681 592
115 496 -399
467 153 113
247 582 -873
350 536 729
249 375 -748
833 798 -867
309 403 649
647 736 -46
536 532 -360
348 359 -68
614 167 -751
425 123 -573
189 487 789
547 119 716
910 751 652
941 711 -408
177 322 -138
583 846 -18
835 122 -423
940 676 79
260 771 939
602 911 -580
665 260 799
844 274 -99
976 941 51
433 441 95
244 388 -717
559 725 748
264 645 496
864 926 -854
388 683 979
847 875 -855
904 933 -538
454 857 -510
64 951 201
917 682 -606
715 635 388
532 566 685
782 9 488
752 190 -438
478 790 -73
5 953 -369
954 611 -332
968 941 -254
162 161 -485
241 173 -906
649 556 -970
435 39 584
344 341 111
439 419 -614
207 849 256
12 245 738
632 401 902
238 433 586
558 692 634
333 832 323
577 297 -406
778 489 636
718 294 -17
378 778 -431
491 352 -407
762 140 641
895 387 746
617 758 -631
432 34 -469
690 218 -438
619 334 -554
474 779 379
477 310 662
760 141 -169
413 925 763
126 56 232
569 270 433
372 768 545
39 694 -902
58 149 853
241 292 -629
551 44 668
44 1 106
870 530 822
921 23 -293
279 616 -887
396 303 -215
455 91 -123
352 488 163
282 565 -232
